created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Oct 23 11:30:49 +0000 2023;1,71642E+18;@howmyfuture Ku kira cuma di sulawesi jadi langganan lampu padam 🥲;0;1;0;0;in;1,52671E+18;1,71641E+18;amlyhas;https://twitter.com/amlyhas/status/1716416883942146207
Mon Oct 23 11:15:56 +0000 2023;1,71641E+18;Dengan Ganjar-Mahfud, lampu harapan tak pernah padam @menda_endy  Ganjar Presiden https://t.co/SFavq5uAnC;0;0;0;0;in;1,68846E+18;1,71641E+18;AyuWulandari409;https://twitter.com/AyuWulandari409/status/1716413140601287073
Mon Oct 23 11:07:20 +0000 2023;1,71641E+18;Lampu padam ~;0;1;0;0;in;1,52671E+18;1,71641E+18;amlyhas;https://twitter.com/amlyhas/status/1716410976600465582
Mon Oct 23 10:51:38 +0000 2023;1,71641E+18;Dramaku sisa 2eps, eh lampu padam cuiii🤌🏼;0;0;0;0;in;1,50318E+18;1,71641E+18;xexaxaxi;https://twitter.com/xexaxaxi/status/1716407022068093182
Mon Oct 23 07:26:31 +0000 2023;1,71636E+18;@PantauManCity lampu kita padam sebelum bersinar;0;0;0;1;in;4681357062;1,71604E+18;sopandiandi7;https://twitter.com/sopandiandi7/status/1716355402819149990
Mon Oct 23 05:19:16 +0000 2023;1,71632E+18;Dan lampu di rumah juga padam, Rahma menuju ke dapur untuk mengambil lilin dengan senter HP, lalu membawanya ke kamar sang ibu, Rahma menyalakan lilin itu dan meletakkannya di meja samping ranjang sang ibu, Rahma kembali mengelus kepala sang ibu dan kepalanya masih terasa lembek;0;1;0;0;in;1,71484E+18;1,71632E+18;CuyaUniver72122;https://twitter.com/CuyaUniver72122/status/1716323381145112935
Mon Oct 23 03:57:53 +0000 2023;1,7163E+18;@Telkomsel @yatiRH Sepeertinya semua nomor telkomsel diwilayah pekanbaru, rumbai seperti itu min. Setiap mati lampu , sinyal juga ikutan padam.;0;1;0;0;in;230063785;1,71604E+18;kikyriskyamelia;https://twitter.com/kikyriskyamelia/status/1716302899549233469
Sun Oct 22 17:42:09 +0000 2023;1,71615E+18;buset, xwitter di tinggal bentar aja krn lampu padam langsung ketinggalan banyak berita 😭😭😭 buka2 langsung disuguhin update resepsi Chen;0;0;0;0;in;2230559017;1,71615E+18;ohhellooo_;https://twitter.com/ohhellooo_/status/1716147947090608481
Sun Oct 22 16:38:33 +0000 2023;1,71613E+18;Lampu padam. Kalo hidup tuh matanya sakiiit;0;0;0;0;in;1,47948E+18;1,71613E+18;rainnbowwcake;https://twitter.com/rainnbowwcake/status/1716131941425279484
Tue Dec 05 07:44:52 +0000 2023;1,73194E+18;@Mochimociluv Listrik mati gak ada sinyal, modal jawaban kak moci😎;0;0;0;0;in;1,22792E+18;1,73186E+18;frristi;https://twitter.com/frristi/status/1731942699660456008
Tue Dec 05 07:43:04 +0000 2023;1,73194E+18;bisaan gtu mati listrik lg mau ngeprint;0;0;0;0;in;1,53192E+18;1,73194E+18;esseonechoice;https://twitter.com/esseonechoice/status/1731942246076084225
Tue Dec 05 07:41:53 +0000 2023;1,73194E+18;Ini kocak si anjg, gue udh beli lauk di warteg, niatnya mau masak nasi, eh pas nyampe kos ternyata mati listrik???? Kekkk??? Gue ga ada kouta anjg, mau beli paketan tp wifi kan ikut mati yak;0;1;0;0;in;1,14417E+18;1,73194E+18;allezvousie;https://twitter.com/allezvousie/status/1731941948699931125
Tue Dec 05 07:40:57 +0000 2023;1,73194E+18;Dari pagi mati listrik, dan sekarang baru nyalaaa Aku kayak keluar dari goa.... 😭;0;0;0;1;in;1,37952E+18;1,73194E+18;indiiichivaree;https://twitter.com/indiiichivaree/status/1731941716658143743
Tue Dec 05 07:27:24 +0000 2023;1,73194E+18;Langganan banget mati listrik -_________-;0;0;0;0;in;1,42743E+18;1,73194E+18;yahgitulaa;https://twitter.com/yahgitulaa/status/1731938304226996419
Tue Dec 05 07:22:45 +0000 2023;1,73194E+18;@pln_123 @erickthohir knp dsn.padukan pakembinangun DIY mati listrik ? Listrik ini byr lho, bayar, ngga gratis kayak rumah2 pejabat. Mbok maintenance itu yg bener. Jgn suka bohongin pelanggan. Nyalain skrg !!. Sbnrnya capek komplain tp ya kebangetan.#pln #listrik #Pemilu2024;0;0;0;0;in;177999261;1,73194E+18;nana_RDW;https://twitter.com/nana_RDW/status/1731937134163206547
Tue Dec 05 07:21:46 +0000 2023;1,73194E+18;@pln_123 @erickthohir knp dsn.padukan pakembinangun DIY mati listrik ? Listrik ini bayar lho, bayar, ngga gratis kayak rumah2 pejabat. Bayar lur. Mbok maintenance itu yg bener. Jgn suka bohongin pelanggan. Nyalain skrg !!. Sbnrnya capek komplain tp ya kebangetan.#pln #Pemilu2024;0;0;0;0;in;177999261;1,73194E+18;nana_RDW;https://twitter.com/nana_RDW/status/1731936887424667989
Tue Dec 05 07:17:42 +0000 2023;1,73194E+18;Nanya beneran nih @pln_123 mau ngga ngasih diskon bayar listrik ? Ngga-kan ? Nah, skrg di dsn.padukan pakembinangun DIY mati listrik. Mau ngasih diskon atau nyalain skrg ? Gile lu kyk thn 70an mati listrik muluk. Siapa sih Dirutnya ? @erickthohir;0;1;0;0;in;177999261;1,73194E+18;nana_RDW;https://twitter.com/nana_RDW/status/1731935863360401433
Tue Dec 05 07:17:19 +0000 2023;1,73194E+18;Nanya beneran nih @pln_123 mau ngga ngasih diskon bayar listrik ? Ngga kan ? Nah, skrg di dsn.padukan pakembinangun DIY mati listrik. Mau ngasih diskon atau nyalain skrg ? Gile lu kyk thn 70an mati listrik muluk. Siapa sih Dirutnya ? @erickthohir;0;2;0;0;in;177999261;1,73194E+18;nana_RDW;https://twitter.com/nana_RDW/status/1731935766048043439
Tue Dec 05 07:13:56 +0000 2023;1,73193E+18;Muak banget sama @pln_123 hari hari mati listrik mulu. Kalo ada jalur swasta pake swasta dah capek bgt sama bumn;1;2;0;0;in;1,47058E+18;1,73193E+18;Alpawmidi;https://twitter.com/Alpawmidi/status/1731934917582348529
Tue Dec 05 07:11:36 +0000 2023;1,73193E+18;@pln_123 Listrik mati di Taman Gading Indah, Kelapa Gading Timur, Jakarta Utara saat ini. Mohon bantuan untuk segera mengaktifkan kembali. Sedang bekerja dari rumah.;1;2;0;0;in;1,47898E+18;1,73193E+18;GanjarRamadha10;https://twitter.com/GanjarRamadha10/status/1731934329989726542
Tue Dec 05 07:09:46 +0000 2023;1,73193E+18;@pln_123 Listrik mati di Taman Gading Indah saat ini. Mohon bantuan untuk segera mengaktifkan kembali. Sedang bekerja dari rumah.;0;2;0;0;in;1,47898E+18;1,73193E+18;GanjarRamadha10;https://twitter.com/GanjarRamadha10/status/1731933867903234295
Tue Dec 05 07:09:28 +0000 2023;1,73193E+18;kaget bgt ga inget kalo kos lagi mati listrik soalnya lampu kamar emang mati terus out of nowhere kepala gue dingin refleks lompat dikit kirain ada yang niup ubun ubun ternyata kipas gue udah balik nyala &lt /3;0;0;0;0;in;1,29708E+18;1,73193E+18;memoirofasun;https://twitter.com/memoirofasun/status/1731933792787652944
Tue Dec 05 07:07:12 +0000 2023;1,73193E+18;mati lampu lagi 😹 ini kenapa dah pln jawa udah capek kah suplai listrik ke bali 😹;0;0;0;0;in;1481411821;1,73193E+18;itsakinagemi;https://twitter.com/itsakinagemi/status/1731933221640683999
Tue Dec 05 07:03:50 +0000 2023;1,73193E+18;Ni baterai dah 10% trus sampe sekarang masih mati listrik. Mau ngecas tapi gak bisa. Mau buka yutub tapi gak ada wifi. Huaaa https://t.co/aC40zpe5TK;0;0;0;1;in;1,1178E+18;1,73192E+18;canswift18;https://twitter.com/canswift18/status/1731932375993709036
Tue Dec 05 07:00:53 +0000 2023;1,73193E+18;info daerah mana aja yang ga pernah mati listrik;0;4;0;0;in;7,00737E+17;1,73193E+18;kazuhabogor;https://twitter.com/kazuhabogor/status/1731931633371292086
Tue Dec 05 06:58:37 +0000 2023;1,73193E+18;air kosan abis, mati listrik, batre hp 10%, laptop mati😭😭😭;0;0;0;0;in;1,67656E+18;1,73193E+18;rotibakarkeju0;https://twitter.com/rotibakarkeju0/status/1731931062832623956
Tue Dec 05 06:52:23 +0000 2023;1,73193E+18;Bagaimana Cara Kerja Kereta Listrik? https://t.co/oqxjy2DR7y;0;0;0;0;in;1381630873;1,73193E+18;Belajar101;https://twitter.com/Belajar101/status/1731929492476797438
Tue Dec 05 06:51:15 +0000 2023;1,73193E+18;Banyu mati listrik mati.. Siaaaaaap;0;0;0;0;in;1,0579E+18;1,73193E+18;Bimosicenk;https://twitter.com/Bimosicenk/status/1731929207519777122
Tue Dec 05 06:50:52 +0000 2023;1,73193E+18;Gimana yakhh ko jam segini udah mati listrik;0;0;0;0;in;1471250700;1,73193E+18;ootatou;https://twitter.com/ootatou/status/1731929111134638432
Tue Dec 05 06:50:23 +0000 2023;1,73193E+18;-dips! Absen yg udah mati listrik daerah mana aja, aku banjarsari selatan udah mati:);3;19;2;19;in;1,17705E+18;1,73193E+18;undipmenfess;https://twitter.com/undipmenfess/status/1731928991588548889
Tue Dec 05 06:48:23 +0000 2023;1,73193E+18;pulang2 mati listrik, mana lowbatt🙂🙂;0;0;0;0;in;8,11369E+17;1,73193E+18;gojosatoyuu;https://twitter.com/gojosatoyuu/status/1731928486825066939
Tue Dec 05 06:46:47 +0000 2023;1,73193E+18;mati listrik beneran;0;0;0;0;in;1,14603E+18;1,73193E+18;kripiksetam;https://twitter.com/kripiksetam/status/1731928083220062441
Tue Dec 05 06:44:53 +0000 2023;1,73193E+18;plis lah ni mati listrik mau ampe jam brp dari jam 11😭;0;1;0;0;in;1,65073E+18;1,73193E+18;monanthemis;https://twitter.com/monanthemis/status/1731927605535011126
Tue Dec 05 06:41:16 +0000 2023;1,73193E+18;udah capek² ngitung flow, dan bla bla bla, mati listrik, air di toren abis. percumaaaa😂😂😂;0;0;0;0;in;2401178636;1,73192E+18;tuiterhanip;https://twitter.com/tuiterhanip/status/1731926694422781987
Tue Dec 05 06:36:10 +0000 2023;1,73193E+18;mati listrik dari set 12 sampe skrg belum nyala juga, batre hp gue sisa 8% dan jaringan indosat lg jelek bgt juga oke apalagi sini lu semua maju;0;1;0;1;in;1,44015E+18;1,73193E+18;sacredump;https://twitter.com/sacredump/status/1731925410894750118
Tue Dec 05 06:33:32 +0000 2023;1,73192E+18;Woilah ni kenapa di rumah malah mati listrik trus barusan ada suara ledakan lagi entah suara darimana itu;0;1;0;1;in;1,1178E+18;1,73192E+18;canswift18;https://twitter.com/canswift18/status/1731924747834077406
Tue Dec 05 06:32:14 +0000 2023;1,73192E+18;@pln_123 ini daerah tambun selatan kok mati listrik udah 3 jam lebih gak nyala2? Ada apa sih? Ujan juga nggak.;0;2;0;0;in;76395505;1,73192E+18;dirasmaulana;https://twitter.com/dirasmaulana/status/1731924421365895278
Tue Dec 05 06:28:17 +0000 2023;1,73192E+18;Seputaran jl. Sidoarjo, hampir 2 jam listrik mati @plnmalang . Ada apakah gerangan?;0;0;0;0;in;1,58409E+18;1,73192E+18;jhn_kecil;https://twitter.com/jhn_kecil/status/1731923426200486090
Tue Dec 05 06:19:24 +0000 2023;1,73192E+18;gue cepet cepet cabut dari kampus biar bisa cepet mulai belajar malah mati listrik kambinggggg. gue butuh wifi plisss ini provider gue lemot bgt HHHHHHHHH. gatau dah ini kekirim apa kaga tweetnya;0;0;0;0;in;1,39421E+18;1,73192E+18;gloomywarmday;https://twitter.com/gloomywarmday/status/1731921190682493002
Tue Dec 05 06:14:44 +0000 2023;1,73192E+18;ni listrik mati sampe kapan ya🧍🏻🧍🏻🧍🏻;0;0;0;0;in;1,69806E+18;1,73192E+18;solemnana;https://twitter.com/solemnana/status/1731920016906301636
Tue Dec 05 06:05:22 +0000 2023;1,73192E+18;baru juga sampe kampus, tiba-tiba kelas dicancel karena mati listrik;0;12;0;0;in;1,70887E+18;1,73192E+18;snmdsn_;https://twitter.com/snmdsn_/status/1731917662060708046
Tue Dec 05 06:04:44 +0000 2023;1,73192E+18;gue baru pindah apart aja udah dikasih cobaan mati listrik 3 jam… Ya Allah gue cuma mau tidur…;0;0;0;0;in;7,68496E+17;1,73192E+18;jyunnamon;https://twitter.com/jyunnamon/status/1731917502756864335
Tue Dec 05 06:03:28 +0000 2023;1,73192E+18;Kantor ku mati listrik wkwk;0;0;0;0;in;1,201E+18;1,73192E+18;cancergvrl;https://twitter.com/cancergvrl/status/1731917184384028922
Tue Dec 05 06:00:44 +0000 2023;1,73192E+18;ayahku lg ada kerja di kotaku, tp selama dateng ngisi 3 galon kosong, benerin lampu yang mati, benerin terminal listrik, beli buah-buahan dan ngisi kulkas, masak dua hari full, bawain kepiting dari kotanya karena aku suka kepiting, beliin jas hujan karena aku ngeluh kehujanan....;0;3;0;2;in;1,68773E+18;1,73192E+18;ssaturdaydice;https://twitter.com/ssaturdaydice/status/1731916495188558096
Tue Dec 05 05:55:02 +0000 2023;1,73192E+18;@astr0phillia MATI LISTRIK BLM NYALA NYALA GMN INI PUT;0;0;0;0;in;1,68674E+18;1,73191E+18;hiukobra;https://twitter.com/hiukobra/status/1731915062074380758
Tue Dec 05 05:54:58 +0000 2023;1,73192E+18;ini gmn ya kok tbtb mati listrik daerah pancoran-jaksel? nggak ada pemberitahuan juga kalo ada pemadaman listrik? @pln_123;0;3;0;0;in;1,61902E+18;1,73192E+18;sikapalaut;https://twitter.com/sikapalaut/status/1731915041941659691
Tue Dec 05 05:49:44 +0000 2023;1,73191E+18;@marklct turunin lagi hyung, biar kaya mati listrik;0;0;0;0;in;1,58556E+18;1,73161E+18;hamechan;https://twitter.com/hamechan/status/1731913726314360969
Tue Dec 05 05:48:04 +0000 2023;1,73191E+18;halo aku baru terbangun dari tidur nyenyak ku dengan keadaan kos tidak mati listrik 😽😽😽;0;1;0;0;in;1,67958E+18;1,73191E+18;lavenderblazee;https://twitter.com/lavenderblazee/status/1731913306468741145
Tue Dec 05 05:36:34 +0000 2023;1,73191E+18;ku kira mati listrik, ternyata kipas anginnya yg belum aku nyalain ☹️;0;1;0;0;in;529120804;1,73191E+18;ultramilktaaro;https://twitter.com/ultramilktaaro/status/1731910411509752131
Tue Dec 05 05:31:20 +0000 2023;1,73191E+18;@pln_123 daerah mertosanan wetan potorono listrik mati drtd blm nyala2;1;2;0;0;in;253331443;1,73191E+18;lintangbutari;https://twitter.com/lintangbutari/status/1731909096213991869
Tue Dec 05 05:27:45 +0000 2023;1,73191E+18;WOI MATI LISTRIK AJG;0;1;0;0;in;1,62989E+18;1,73191E+18;beaukwasong;https://twitter.com/beaukwasong/status/1731908195021729792
Tue Dec 05 05:17:31 +0000 2023;1,73191E+18;@xxshizunxx Hah? Mati listrik? Di aku juga (´。＿。｀);0;0;0;0;in;1,72154E+18;1,7319E+18;Sardensushi;https://twitter.com/Sardensushi/status/1731905617802248588
Tue Dec 05 05:17:18 +0000 2023;1,73191E+18;Demi allah gw lagi ngecas karena batre hp 5% terus kosan gw mati listrik...hp gw mati.. sekarang gw ngungsi buat ngecas &lt /3;0;1;0;0;in;1,64844E+18;1,73191E+18;sauadde;https://twitter.com/sauadde/status/1731905564844720388
Tue Dec 05 05:14:27 +0000 2023;1,7319E+18;@pln_123 hallo min ini kenapa ya wilayah kebon jayanti kiaracondong bandung mati listrik lama bgt udah sejam lebih;1;0;0;0;in;1,07413E+18;1,7319E+18;euphotiaaa;https://twitter.com/euphotiaaa/status/1731904845911646507
Tue Dec 05 05:08:04 +0000 2023;1,7319E+18;selamat siang min, ini daerah klipang kota semarang mau mati listrik sampai jam berapa kira2? dari hari minggu ini udah mati listrik yg ke 2, dan udah 2 jam hari ini listrik padam. mohon infonya terkait kapan kira2 listrik akan menyala lagi. terimakasih @pln_123;1;4;0;0;in;1,20795E+18;1,7319E+18;ulfaasyhs;https://twitter.com/ulfaasyhs/status/1731903242194338088
Tue Dec 05 05:07:44 +0000 2023;1,7319E+18;day51 paginya maraton series gadis kretek sambil masangin stiker platt malemnya pulang ngaji+asad tbtb mati listrik alias agenda musy dengan pwteng2 https://t.co/JVDYIlumax;0;0;0;0;in;1,57858E+18;1,71379E+18;povnyajul;https://twitter.com/povnyajul/status/1731903158287225274
Tue Dec 05 05:05:57 +0000 2023;1,7319E+18;plis mati listrik trs gw minum gmn jir… krn minumnya mesti butuh listrik 💔 https://t.co/4w5SqOcz6V;1;0;0;0;in;1,33641E+18;1,7319E+18;hullagurlz;https://twitter.com/hullagurlz/status/1731902706481041542
Tue Dec 05 05:02:18 +0000 2023;1,7319E+18;lg pules2 nya trs kebangun grgr merasa hareudang, taunya mati listrik;0;0;0;0;in;1,18137E+18;1,7319E+18;petrichoorj;https://twitter.com/petrichoorj/status/1731901788855341104
Tue Dec 05 04:58:26 +0000 2023;1,7319E+18;woh edan ra nde paketan mati listrik sisan wes jan aku kon dadi manusia purba;0;0;0;0;in;1,51145E+18;1,7319E+18;vvibuemlit;https://twitter.com/vvibuemlit/status/1731900818591473850
Tue Dec 05 04:45:00 +0000 2023;1,7319E+18;Rek! Gebang mati listrik kah?;0;0;0;0;in;3007365157;1,7319E+18;fess10nopember;https://twitter.com/fess10nopember/status/1731897435302310060
Tue Dec 05 04:40:34 +0000 2023;1,7319E+18;Bete banget listrik mati pas baru nyalain ac :);0;0;0;0;in;1,1165E+18;1,7319E+18;peaxhluxr;https://twitter.com/peaxhluxr/status/1731896319680069759
Tue Dec 05 04:38:31 +0000 2023;1,7319E+18;mati listrik dan batre hp gua sisa 4%;0;4;0;0;in;1,37173E+18;1,7319E+18;xxshizunxx;https://twitter.com/xxshizunxx/status/1731895803755557220
Tue Dec 05 04:33:29 +0000 2023;1,73189E+18;@PNF02Sullyoon Hujan dan mati listrik sih penyebabnya.;0;1;0;0;in;8,75146E+17;1,73185E+18;PNF02Heeseung;https://twitter.com/PNF02Heeseung/status/1731894537214431247
Tue Dec 05 04:32:43 +0000 2023;1,73189E+18;@pln_123 apakah sedang ada pemadaman / masalah listrik di daerah denpasar selatan?  barusan listrik di sini tegangannya nggak stabil, lampu hidup sebagian dan sering mati. trims;0;4;0;1;in;1,7192E+18;1,73189E+18;MirZain46;https://twitter.com/MirZain46/status/1731894345182429282
Tue Dec 05 04:21:42 +0000 2023;1,73189E+18;Bisa bisa nya lagi interview ada kendala listrik mati 😭😭;0;1;0;0;in;1220763114;1,73189E+18;Mayangjuwita19;https://twitter.com/Mayangjuwita19/status/1731891572298732029
Tue Dec 05 04:20:51 +0000 2023;1,73189E+18;listrik kos ku mati nyink;0;4;0;8;in;1,60931E+18;1,73189E+18;sukamiayamaw;https://twitter.com/sukamiayamaw/status/1731891357487427861
Tue Dec 05 04:17:08 +0000 2023;1,73189E+18;grendeng mati listrik ya jends?;0;2;0;0;in;1,25295E+18;1,73189E+18;Unsoedfess1963;https://twitter.com/Unsoedfess1963/status/1731890421972783241
Tue Dec 05 04:11:25 +0000 2023;1,73189E+18;selamat siang bpk/ibu yth… ini di semarang (mega ruber) mati lampu kenapa yaa ? saya mau mandi sama nugas gak bisa, pompa air sama wifi + colokan listrik nya mati ini saya ada janji jam 1 @pln_123 tolong nyalain listriknya 🙏🏻;0;1;0;0;in;1,52222E+18;1,73189E+18;lookinggo0d;https://twitter.com/lookinggo0d/status/1731888983431585979
Tue Dec 05 04:05:47 +0000 2023;1,73189E+18;Gila sih 2jam planga plongo doang gara gara mati listrik;0;0;0;0;in;1,18477E+18;1,73189E+18;nattealatte;https://twitter.com/nattealatte/status/1731887565769429086
Tue Dec 05 04:04:49 +0000 2023;1,73189E+18;Lagi nyuci tiba2 matilistrik;0;0;0;1;in;1,09955E+18;1,73189E+18;gakenalnii;https://twitter.com/gakenalnii/status/1731887321807720687
Tue Dec 05 04:03:52 +0000 2023;1,73189E+18;tai dah mati listrik gue mau nugas;0;0;0;0;in;1,69944E+18;1,73189E+18;seblakbulilis;https://twitter.com/seblakbulilis/status/1731887085521641681
Tue Dec 05 04:03:12 +0000 2023;1,73189E+18;Yaahh mati listrik 😩😩;0;0;0;0;in;340234551;1,73189E+18;rikafrzk2;https://twitter.com/rikafrzk2/status/1731886916692566151
Tue Dec 05 04:00:14 +0000 2023;1,73189E+18;Mati listrik dan aku lupa ngga ngecas hp.😌biasanya nyala lagi jam 4 sore... Bye https://t.co/1lmwERxa8c;0;0;0;5;in;1,71927E+18;1,73189E+18;Wrrrndkh_;https://twitter.com/Wrrrndkh_/status/1731886170035175775
Tue Dec 05 03:58:12 +0000 2023;1,73189E+18;Kemarin sempet mati listrik. Kaget nggak punya senter. Langsung cus beli yg murah. Ada 3 mode lampu dan yang penting bisa di cas (dapet kabel)  https://t.co/5FbelUUYRC https://t.co/aKNoiZTuc3;0;1;0;0;in;1,30173E+18;1,73189E+18;promoqu_;https://twitter.com/promoqu_/status/1731885658317479954
Tue Dec 05 03:49:40 +0000 2023;1,73188E+18;knp listrik kos mati dah;0;0;0;0;in;1,3392E+18;1,73188E+18;0502kth;https://twitter.com/0502kth/status/1731883509051191467
Tue Dec 05 03:49:10 +0000 2023;1,73188E+18;dih mati listrik masa sampe soreee;0;4;0;0;in;1,58689E+18;1,73188E+18;bouqetc;https://twitter.com/bouqetc/status/1731883385176387637
Tue Dec 05 03:47:12 +0000 2023;1,73188E+18;kebangun grgr mati listrik;0;3;0;0;in;1,68119E+18;1,73188E+18;matminat;https://twitter.com/matminat/status/1731882891800441008
Tue Dec 05 03:46:49 +0000 2023;1,73188E+18;terkait suntik mati pltu politisi pks jangan sampai tarif listrik ikut naik  #AMINAjaDulu #AniesMuhaimin2024   https://t.co/26xUZnhIiM;0;0;0;0;in;1,48844E+18;1,73188E+18;PKS_PondokGede;https://twitter.com/PKS_PondokGede/status/1731882793523937307
Tue Dec 05 03:42:22 +0000 2023;1,73188E+18;Kenapa si anjing mati listrik nya jam segini;0;0;0;1;in;1,18477E+18;1,73188E+18;nattealatte;https://twitter.com/nattealatte/status/1731881673997074522
Tue Dec 05 03:41:20 +0000 2023;1,73188E+18;【🔴 LIVE】MATI LISTRIK ENDSTREAM❓❗ https://t.co/6dR8yrje3G lewat @YouTube;0;0;0;3;in;2554178311;1,73188E+18;ifanotaku;https://twitter.com/ifanotaku/status/1731881413383974934
Tue Dec 05 03:38:33 +0000 2023;1,73188E+18;Ngantuk, pake acara mati listrik lagi 🥲;0;0;0;0;in;359760376;1,73188E+18;mmmcrush_;https://twitter.com/mmmcrush_/status/1731880711727026244
Tue Dec 05 03:35:06 +0000 2023;1,73188E+18;test. listrik mati jadi sinyal ilang???;0;0;0;0;in;598324570;1,73188E+18;ensithea;https://twitter.com/ensithea/status/1731879843065889216
Tue Dec 05 03:34:37 +0000 2023;1,73188E+18;Kenapa mati listrik tuh suka jam segini sih yaAllah 🙂;0;0;0;0;in;1,13115E+18;1,73188E+18;wintercrushhh;https://twitter.com/wintercrushhh/status/1731879724237172866
Tue Dec 05 03:32:58 +0000 2023;1,73188E+18;mati listrik ga hidup hidup anjay;0;0;0;0;in;1,56244E+18;1,73188E+18;tafoyaki;https://twitter.com/tafoyaki/status/1731879308510343295
Tue Dec 05 03:32:28 +0000 2023;1,73188E+18;Nangor mati listrik disaat lagi ngambis;0;2;0;0;in;1,15473E+18;1,73188E+18;fernandoian_;https://twitter.com/fernandoian_/status/1731879182328553547
Tue Dec 05 03:31:27 +0000 2023;1,73188E+18;dih apa apaan, ujan mati listrik pula;0;1;0;0;in;1,62647E+18;1,73188E+18;pinkyminty__;https://twitter.com/pinkyminty__/status/1731878925691740231
Tue Dec 05 03:25:54 +0000 2023;1,73188E+18;"Mati listrik sinyal ilang tri""""";0;0;0;1;in;210709735;1,73188E+18;aguspree;https://twitter.com/aguspree/status/1731877528330268865
Tue Dec 05 03:22:51 +0000 2023;1,73188E+18;Nasib wfh kalo di rumah listrik mati, jadi terkendala semuanya😀👍🏻;0;1;0;0;in;430601626;1,73188E+18;sahdapradiva;https://twitter.com/sahdapradiva/status/1731876761799909571
Tue Dec 05 03:18:32 +0000 2023;1,73188E+18;@jawafess monyet mati di tiang listrik bikin sekampung mati lampu;0;0;0;1;in;1,33557E+18;1,73183E+18;saniscaras;https://twitter.com/saniscaras/status/1731875675026714968
Tue Dec 05 03:17:32 +0000 2023;1,73188E+18;Listrik di wonoharjo, kemusu mati dari subuh sampe sekarang belum nyala nih, ada kendala apa ya @pln_123;0;1;0;0;in;1,08716E+18;1,73188E+18;mokoraddict_;https://twitter.com/mokoraddict_/status/1731875422718091546
Tue Dec 05 03:17:12 +0000 2023;1,73188E+18;kesel bgt lg interview malah mati listrik anjj;0;0;0;0;in;9,9489E+17;1,73188E+18;raneeafd;https://twitter.com/raneeafd/status/1731875340610641926
Tue Dec 05 03:16:36 +0000 2023;1,73188E+18;Asli sih dulu pas kecil kayanya tiap minggu ada aja berita org mati kesengat listrik krl;0;0;0;0;in;1547871414;1,73188E+18;rakas___;https://twitter.com/rakas___/status/1731875189384728806
Tue Dec 05 03:04:15 +0000 2023;1,73187E+18;demi apa fisip mati listrik bgst panas kali;0;0;0;0;in;1,25698E+18;1,73187E+18;avveliaa;https://twitter.com/avveliaa/status/1731872081934213363
Tue Dec 05 03:03:46 +0000 2023;1,73187E+18;Mati listrik knp sll dadakan sih?!!;0;0;0;0;in;1,55432E+18;1,73187E+18;lizaaaaaah;https://twitter.com/lizaaaaaah/status/1731871960324509932
Tue Dec 05 03:02:20 +0000 2023;1,73187E+18;@sbyfess Cok. Bayangno awakmu dewean mben seng tuku beras, bayar listrik, meteng, masak, umbah2, ngurus anak, kerjo. Bojomu lapo? Ndek ruang tamu ngombe kopi karo dolan slot. Lek wifimu mati kon diamok soale telat bayar. Lanangan model ngono mbok belani?;0;0;0;0;in;1,3202E+18;1,73175E+18;hehetkyoong;https://twitter.com/hehetkyoong/status/1731871597424779346
Tue Dec 05 02:34:46 +0000 2023;1,73186E+18;Listrik mendadak mati pas lagi mandi.  Eh ternyata Lapak rongsokan kebakaran di Jl Karet https://t.co/rhMjpg8hhM;0;0;0;0;in;18455030;1,73186E+18;seblat;https://twitter.com/seblat/status/1731864662025601457
Tue Dec 05 02:27:05 +0000 2023;1,73186E+18;hi pipol pagi ini nda baca au dulu soalnya buru buru ke perpus krn mau nge cas wrwrwrwr ((mati listrik dieumah dan SEMALAM GA MASUK CAS NYA TAB KU HHHHHH));0;0;0;0;in;1,4413E+18;1,73186E+18;mermaidsarea;https://twitter.com/mermaidsarea/status/1731862726249418759
Tue Dec 05 02:24:53 +0000 2023;1,73186E+18;mati listrik dan gak ada jaringan;0;2;0;0;in;280010958;1,73186E+18;rntttwnd;https://twitter.com/rntttwnd/status/1731862174681776286
Tue Dec 05 02:13:41 +0000 2023;1,73186E+18;Kirain listrik di rumah padam, eh taunya cuman si modem wifi aja yg mati tiba-tiba 🙃;0;0;0;0;in;1,20505E+18;1,73186E+18;mabatehnik;https://twitter.com/mabatehnik/status/1731859355123982831
Tue Dec 05 02:13:21 +0000 2023;1,73186E+18;Ini byu kalo mati listrik emang sinyalnya jelek?;0;4;0;0;in;7,24397E+17;1,73186E+18;Bima13_;https://twitter.com/Bima13_/status/1731859272256967079
Tue Dec 05 02:12:38 +0000 2023;1,73186E+18;@18fesss hawanya pengen nangis pdhl cuma hal sepele pernah nangis ggr mati listrik;0;0;0;0;in;1,1674E+18;1,7316E+18;stillbreaath;https://twitter.com/stillbreaath/status/1731859091432374467
Tue Dec 05 02:07:30 +0000 2023;1,73186E+18;Ga siap seminggu ga ketemuan. Hidupku hampaaAaAA. Gaada lagi jedag jedug, mati listrik, kumpul kebo di kos myhijab.;0;0;0;0;in;1,00111E+18;1,73186E+18;peyekpeanut;https://twitter.com/peyekpeanut/status/1731857799444062420
